subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D08,devprop,N11,novel,B,157,3366,TRUE,s002,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,x,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D13,devprop,N11,novel,B,48,3055,TRUE,s003,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D14,devprop,N11,novel,B,78,1972,TRUE,s004,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,x,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D15,devprop,N11,novel,B,69,1317,TRUE,s005,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,x,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D16,devprop,N11,novel,B,41,9818,TRUE,s006,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,x,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D17,devprop,N11,novel,B,122,2151,TRUE,s007,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,x,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D18,devprop,N11,novel,B,97,1830,TRUE,s008,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,x,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D90,devprop,N11,novel,B,140,1438,FALSE,s009,x,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D91,devprop,N11,novel,B,47,1408,TRUE,s010,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,x,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D92,devprop,N11,novel,B,115,2215,TRUE,s011,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,x,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D93,devprop,N11,novel,B,6,1110,TRUE,s012,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,x,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
